id,cert,source_category,dimension,degree,f_poly,primary_constant,source
824,A_certified,Euler2AI,2,0,,-13440/pi,euler2ai
825,A_certified,Euler2AI,2,0,,84672/(64 - 21*pi),euler2ai
826,A_certified,Euler2AI,2,0,,4716/(-28 + 9*pi),euler2ai
827,A_certified,Euler2AI,2,0,,8360100/(332 - 105*pi),euler2ai
828,A_certified,Euler2AI,2,0,,27360/(104 - 33*pi),euler2ai
829,A_certified,Euler2AI,2,0,,8265600/(896 - 285*pi),euler2ai
830,A_certified,Euler2AI,2,0,,3798/(-10 + 3*pi),euler2ai
831,A_certified,Euler2AI,2,0,,8064/(8 - 3*pi),euler2ai
832,A_certified,Euler2AI,2,0,,10764/(8 - 3*pi),euler2ai
833,A_certified,Euler2AI,2,0,,30935520/(-2176 + 693*pi),euler2ai
834,A_certified,Euler2AI,2,0,,169344/(64 - 21*pi),euler2ai
835,A_certified,Euler2AI,2,0,,58608/(16 - 3*pi),euler2ai
836,A_certified,Euler2AI,2,0,,2934/(-2 + pi),euler2ai
837,A_certified,Euler2AI,2,0,,2612/(-4 + pi),euler2ai
838,A_certified,Euler2AI,2,0,,718200/(56 - 15*pi),euler2ai
839,A_certified,Euler2AI,2,0,,-15840/pi,euler2ai
840,A_certified,Euler2AI,2,0,,-25080/(2 + pi),euler2ai
841,A_certified,Euler2AI,2,0,,16951334400/(128768 - 45045*pi),euler2ai
842,A_certified,Euler2AI,2,0,,2152313856/(-1024 + 693*pi),euler2ai
843,A_certified,Euler2AI,2,0,,1538320896/(-256 + 315*pi),euler2ai
844,A_certified,Euler2AI,2,0,,12132/(8 - 3*pi),euler2ai
845,A_certified,Euler2AI,2,0,,4356/(-10 + 3*pi),euler2ai
846,A_certified,Euler2AI,2,0,,192880800/(352 - 105*pi),euler2ai
847,A_certified,Euler2AI,2,0,,162720/(-32 + 15*pi),euler2ai
848,A_certified,Euler2AI,2,0,,759/(3 - pi),euler2ai
849,A_certified,Euler2AI,2,0,,6372/(-4 + pi),euler2ai
850,A_certified,Euler2AI,2,0,,48300/(pi + 4),euler2ai
851,A_certified,Euler2AI,2,0,,73710/(2 + 3*pi),euler2ai
852,A_certified,Euler2AI,2,0,,2178/(19 - 6*pi),euler2ai
853,A_certified,Euler2AI,2,0,,6309/(19 - 6*pi),euler2ai
854,A_certified,Euler2AI,2,0,,8136/(-28 + 9*pi),euler2ai
855,A_certified,Euler2AI,2,0,,3828/(-28 + 9*pi),euler2ai
856,A_certified,Euler2AI,2,0,,90540/(-44 + 15*pi),euler2ai
857,A_certified,Euler2AI,2,0,,5040/(16 - 5*pi),euler2ai
858,A_certified,Euler2AI,2,0,,13410/(8 - 3*pi),euler2ai
859,A_certified,Euler2AI,2,0,,6372/(4 - pi),euler2ai
860,A_certified,Euler2AI,2,0,,338688/(64 - 21*pi),euler2ai
861,A_certified,Euler2AI,2,0,,114192/(16 - 3*pi),euler2ai
862,A_certified,Euler2AI,2,0,,-39240/(2 + pi),euler2ai
863,A_certified,Euler2AI,2,0,,-540/(2 + pi),euler2ai
864,A_certified,Euler2AI,2,0,,8325*pi/2 + 14430,euler2ai
865,A_certified,Euler2AI,2,0,,1260/(pi + 4),euler2ai
866,A_certified,Euler2AI,2,0,,297*(14 + 15*pi)/(-3 + pi),euler2ai
867,A_certified,Euler2AI,2,0,,1125/(-3 + pi),euler2ai
868,A_certified,Euler2AI,2,0,,44280/(104 - 33*pi),euler2ai
869,A_certified,Euler2AI,2,0,,9120/(16 - 5*pi),euler2ai
870,A_certified,Euler2AI,2,0,,20736/pi,euler2ai
871,A_certified,Euler2AI,2,0,,9240/(-2 + pi),euler2ai
872,A_certified,Euler2AI,2,0,,731520/(-32 + 15*pi),euler2ai
873,A_certified,Euler2AI,2,0,,3168/(-4 + pi),euler2ai
874,A_certified,Euler2AI,2,0,,576/pi,euler2ai
875,A_certified,Euler2AI,2,0,,4950/(-2 + pi),euler2ai
876,A_certified,Euler2AI,2,0,,59865/(3 + 2*pi),euler2ai
877,A_certified,Euler2AI,2,0,,-27360/pi,euler2ai
878,A_certified,Euler2AI,2,0,,516/(4 - pi),euler2ai
879,A_certified,Euler2AI,2,0,,-23040/(3*pi + 16),euler2ai
880,A_certified,Euler2AI,2,0,,48960/(-160 + 51*pi),euler2ai
881,A_certified,Euler2AI,2,0,,185430/(22 - 7*pi),euler2ai
882,A_certified,Euler2AI,2,0,,14265/(-47 + 15*pi),euler2ai
883,A_certified,Euler2AI,2,0,,51048/(104 - 33*pi),euler2ai
884,A_certified,Euler2AI,2,0,,2109600/(32 - 5*pi),euler2ai
885,A_certified,Euler2AI,2,0,,2145600/(64 - 15*pi),euler2ai
886,A_certified,Euler2AI,2,0,,-837/(1 + pi),euler2ai
887,A_certified,Euler2AI,2,0,,35204400/(-1648 + 525*pi),euler2ai
888,A_certified,Euler2AI,2,0,,197640/(-44 + 15*pi),euler2ai
889,A_certified,Euler2AI,2,0,,20232/(8 - 3*pi),euler2ai
890,A_certified,Euler2AI,2,0,,21160/(4 - pi),euler2ai
891,A_certified,Euler2AI,2,0,,17046/(10 - 3*pi),euler2ai
892,A_certified,Euler2AI,2,0,,1758*(8 + 3*pi)/(4 - pi),euler2ai
893,A_certified,Euler2AI,2,0,,43200/pi,euler2ai
894,A_certified,Euler2AI,2,0,,7836/(4 - pi),euler2ai
895,A_certified,Euler2AI,2,0,,965*(8 + 3*pi)/(2*(-3 + pi)),euler2ai
896,A_certified,Euler2AI,2,0,,4268759040/(2048 - 819*pi),euler2ai
897,A_certified,Euler2AI,2,0,,18874791936/(-2560 + 1287*pi),euler2ai
898,A_certified,Euler2AI,2,0,,88110/(-46 + 15*pi),euler2ai
899,A_certified,Euler2AI,2,0,,95940/(236 - 75*pi),euler2ai
900,A_certified,Euler2AI,2,0,,21360/(16 - 5*pi),euler2ai
901,A_certified,Euler2AI,2,0,,12080/(10 - 3*pi),euler2ai
902,A_certified,Euler2AI,2,0,,13716/(-28 + 9*pi),euler2ai
903,A_certified,Euler2AI,2,0,,-58660/(2 + pi),euler2ai
904,A_certified,Euler2AI,2,0,,8640/(16 - 5*pi),euler2ai
905,A_certified,Euler2AI,2,0,,-32256/pi,euler2ai
906,A_certified,Euler2AI,2,0,,10548/(4 - pi),euler2ai
907,A_certified,Euler2AI,2,0,,-70728/(2 + pi),euler2ai
908,A_certified,Euler2AI,2,0,,-45696/pi,euler2ai
909,A_certified,Euler2AI,2,0,,408/(4 - pi),euler2ai
910,A_certified,Euler2AI,2,0,,15012/(-2 + pi),euler2ai
911,A_certified,Euler2AI,2,0,,-74850/(2 + pi),euler2ai
912,A_certified,Euler2AI,2,0,,-78480/pi,euler2ai
913,A_certified,Euler2AI,2,0,,-131940/(2 + pi),euler2ai
914,A_certified,Euler2AI,2,0,,-95400/pi,euler2ai
915,A_certified,Euler2AI,2,0,,-89811/(3 + pi),euler2ai
916,A_certified,Euler2AI,2,0,,152880/(pi + 4),euler2ai
917,A_certified,Euler2AI,2,0,,173460/(pi + 4),euler2ai
918,A_certified,Euler2AI,2,0,,24240/(16 - 5*pi),euler2ai
919,A_certified,Euler2AI,2,0,,29160/(8 - 3*pi),euler2ai
920,A_certified,Euler2AI,2,0,,11817/(19 - 6*pi),euler2ai
921,A_certified,Euler2AI,2,0,,226980/(-44 + 15*pi),euler2ai
922,A_certified,Euler2AI,2,0,,45458280/(1016 - 315*pi),euler2ai
923,A_certified,Euler2AI,2,0,,-197910/(2 + pi),euler2ai
924,A_certified,Euler2AI,2,0,,-347085/(pi + 5),euler2ai
925,A_certified,Euler2AI,2,0,,216000/(236 - 75*pi),euler2ai
926,A_certified,Euler2AI,2,0,,7432/(28 - 9*pi),euler2ai
927,A_certified,Euler2AI,2,0,,117000/(-46 + 15*pi),euler2ai
928,A_certified,Euler2AI,2,0,,558000/(52 - 15*pi),euler2ai
929,A_certified,Euler2AI,2,0,,51705/(-47 + 15*pi),euler2ai
930,A_certified,Euler2AI,2,0,,52875/(-47 + 15*pi),euler2ai
931,A_certified,Euler2AI,2,0,,7110/(-19 + 6*pi),euler2ai
932,A_certified,Euler2AI,2,0,,13200/(-16 + 5*pi),euler2ai
933,A_certified,Euler2AI,2,0,,98928/(104 - 33*pi),euler2ai
934,A_certified,Euler2AI,2,0,,23440/(4 - pi),euler2ai
935,A_certified,Euler2AI,2,0,,31302/(-2 + pi),euler2ai
936,A_certified,Euler2AI,2,0,,1891008/(-64 + 21*pi),euler2ai
937,A_certified,Euler2AI,2,0,,-934450/(3*pi + 10),euler2ai
938,A_certified,Euler2AI,2,0,,206640/(-16 + 3*pi),euler2ai
939,A_certified,Euler2AI,2,0,,44427600/(-272 + 105*pi),euler2ai
940,A_certified,Euler2AI,2,0,,-218610/(2 + pi),euler2ai
941,A_certified,Euler2AI,2,0,,2298*(46 + 15*pi)/(4 - pi),euler2ai
942,A_certified,Euler2AI,2,0,,-1144710/(6 + 5*pi),euler2ai
943,A_certified,Euler2AI,2,0,,17172/(4 - pi),euler2ai
944,A_certified,Euler2AI,2,0,,-5850/(2 + 5*pi),euler2ai
945,A_certified,Euler2AI,2,0,,30312/(-28 + 9*pi),euler2ai
946,A_certified,Euler2AI,2,0,,2318400/(332 - 105*pi),euler2ai
947,A_certified,Euler2AI,2,0,,5235/(-3 + pi),euler2ai
948,A_certified,Euler2AI,2,0,,125280/(-160 + 51*pi),euler2ai
949,A_certified,Euler2AI,2,0,,335700/(236 - 75*pi),euler2ai
950,A_certified,Euler2AI,2,0,,3843/(-3 + pi),euler2ai
951,A_certified,Euler2AI,2,0,,165312/(-64 + 21*pi),euler2ai
952,A_certified,Euler2AI,2,0,,6120*(3*pi + 10)/(16 - 5*pi),euler2ai
953,A_certified,Euler2AI,2,0,,-5670/(2 + pi),euler2ai
954,A_certified,Euler2AI,2,0,,2160/(-16 + 5*pi),euler2ai
955,A_certified,Euler2AI,2,0,,21520/(-424 + 135*pi),euler2ai
956,A_certified,Euler2AI,2,0,,130680/(104 - 33*pi),euler2ai
957,A_certified,Euler2AI,2,0,,3003840/(-1648 + 525*pi),euler2ai
958,A_certified,Euler2AI,2,0,,28818/(-10 + 3*pi),euler2ai
959,A_certified,Euler2AI,2,0,,851445/(-1979 + 630*pi),euler2ai
960,A_certified,Euler2AI,2,0,,5260500/(-2308 + 735*pi),euler2ai
961,A_certified,Euler2AI,2,0,,378000/(236 - 75*pi),euler2ai
962,A_certified,Euler2AI,2,0,,2589300/(332 - 105*pi),euler2ai
963,A_certified,Euler2AI,2,0,,128070/(-46 + 15*pi),euler2ai
964,A_certified,Euler2AI,2,0,,35160/(4 - pi),euler2ai
965,A_certified,Euler2AI,2,0,,56088/(-2 + pi),euler2ai
966,A_certified,Euler2AI,2,0,,41364/(4 - pi),euler2ai
967,A_certified,Euler2AI,2,0,,942840/(-424 + 135*pi),euler2ai
968,A_certified,Euler2AI,2,0,,40590/(-10 + 3*pi),euler2ai
969,A_certified,Euler2AI,2,0,,452448/(32 - 9*pi),euler2ai
970,A_certified,Euler2AI,2,0,,320832/(-16 + 3*pi),euler2ai
971,A_certified,Euler2AI,2,0,,143520/pi,euler2ai
972,A_certified,Euler2AI,2,0,,74390400/(-976 + 315*pi),euler2ai
973,A_certified,Euler2AI,2,0,,64713600/(-128 + 45*pi),euler2ai
974,A_certified,Euler2AI,2,0,,115776/pi,euler2ai
975,A_certified,Euler2AI,2,0,,987487200/(-736 + 315*pi),euler2ai
976,A_certified,Euler2AI,2,0,,4536/(pi + 4),euler2ai
977,A_certified,Euler2AI,2,0,,-3270/(2 + pi),euler2ai
978,A_certified,Euler2AI,2,0,,1962/(2 - pi),euler2ai
979,A_certified,Euler2AI,2,0,,2520000/(-328 + 105*pi),euler2ai
980,A_certified,Euler2AI,2,0,,21680/(-16 + 5*pi),euler2ai
981,A_certified,Euler2AI,2,0,,27432/(28 - 9*pi),euler2ai
982,A_certified,Euler2AI,2,0,,69876/(4 - pi),euler2ai
983,A_certified,Euler2AI,2,0,,91710/(-2 + pi),euler2ai
984,A_certified,Euler2AI,2,0,,3798/(-10 + 3*pi),euler2ai
985,A_certified,Euler2AI,2,0,,2602800/(56 - 15*pi),euler2ai
986,A_certified,Euler2AI,2,0,,74121600/(-64 + 35*pi),euler2ai
987,A_certified,Euler2AI,2,0,,4970585088/(1024 - 189*pi),euler2ai
988,A_certified,Euler2AI,2,0,,444*(7 + 15*pi)/(-4 + pi),euler2ai
989,A_certified,Euler2AI,2,0,,6709500/(334 - 105*pi),euler2ai
990,A_certified,Euler2AI,2,0,,57680/(3*(-16 + 5*pi)),euler2ai
991,A_certified,Euler2AI,2,0,,48796650/(-304 + 105*pi),euler2ai
992,A_certified,Euler2AI,2,0,,23280/(-16 + 5*pi),euler2ai
993,A_certified,Euler2AI,2,0,,133776/(8 - 3*pi),euler2ai
994,A_certified,Euler2AI,2,0,,2779560/(-328 + 105*pi),euler2ai
995,A_certified,Euler2AI,2,0,,3020220/(-328 + 105*pi),euler2ai
996,A_certified,Euler2AI,2,0,,7235550/(334 - 105*pi),euler2ai
997,A_certified,Euler2AI,2,0,,16920*(6*pi + 19)/(16 - 5*pi),euler2ai
998,A_certified,Euler2AI,2,0,,7776/pi,euler2ai
999,A_certified,Euler2AI,2,0,,9238634496/(-2048 + 819*pi),euler2ai
1000,A_certified,Euler2AI,2,0,,36936/(4 + 3*pi),euler2ai
1001,A_certified,Euler2AI,2,0,,47520/(4 + 5*pi),euler2ai
1002,A_certified,Euler2AI,2,0,,38124/(28 - 9*pi),euler2ai
1003,A_certified,Euler2AI,2,0,,6336/(-8 + 3*pi),euler2ai
1004,A_certified,Euler2AI,2,0,,-4608/pi,euler2ai
1005,A_certified,Euler2AI,2,0,,3168/(-4 + pi),euler2ai
1006,A_certified,Euler2AI,2,0,,7776/pi,euler2ai
1007,A_certified,Euler2AI,2,0,,69570/(-47 + 15*pi),euler2ai
1008,A_certified,Euler2AI,2,0,,39120/(-16 + 5*pi),euler2ai
1009,A_certified,Euler2AI,2,0,,7175700/(332 - 105*pi),euler2ai
1010,A_certified,Euler2AI,2,0,,31171840/(-768 + 245*pi),euler2ai
1011,A_certified,Euler2AI,2,0,,10301195520/(-10336 + 3465*pi),euler2ai
1012,A_certified,Euler2AI,2,0,,11775988224/(-27904 + 9009*pi),euler2ai
1013,A_certified,Euler2AI,2,0,,3664800/(-32 + 15*pi),euler2ai
1014,A_certified,Euler2AI,2,0,,129266565120/(-8192 + 3465*pi),euler2ai
1015,A_certified,Euler2AI,2,0,,7884/(-4 + pi),euler2ai
1016,A_certified,Euler2AI,2,0,,37800/(pi + 4),euler2ai
1017,A_certified,Euler2AI,2,0,,54*(7 + 15*pi)/(-2 + pi),euler2ai
1018,A_certified,Euler2AI,2,0,,29610/(2 + pi),euler2ai
1019,A_certified,Euler2AI,2,0,,78*(26 + 75*pi)/(4 - pi),euler2ai
1020,A_certified,Euler2AI,2,0,,71971200/(-982 + 315*pi),euler2ai
1021,A_certified,Euler2AI,2,0,,246240/(-160 + 51*pi),euler2ai
1022,A_certified,Euler2AI,2,0,,234000/(104 - 33*pi),euler2ai
1023,A_certified,Euler2AI,2,0,,24885/(-19 + 6*pi),euler2ai
1024,A_certified,Euler2AI,2,0,,51840/(28 - 9*pi),euler2ai
1025,A_certified,Euler2AI,2,0,,37953/(-19 + 6*pi),euler2ai
1026,A_certified,Euler2AI,2,0,,11888100/(-988 + 315*pi),euler2ai
1027,A_certified,Euler2AI,2,0,,21092400/(992 - 315*pi),euler2ai
1028,A_certified,Euler2AI,2,0,,16178400/(992 - 315*pi),euler2ai
1029,A_certified,Euler2AI,2,0,,371700/(46 - 15*pi),euler2ai
1030,A_certified,Euler2AI,2,0,,862560/(-160 + 51*pi),euler2ai
1031,A_certified,Euler2AI,2,0,,38880/(-32 + 9*pi),euler2ai
1032,A_certified,Euler2AI,2,0,,5554483200/(-512 + 315*pi),euler2ai
1033,A_certified,Euler2AI,2,0,,616993977600/(-128768 + 45045*pi),euler2ai
1034,A_certified,Euler2AI,2,0,,-1296/(2 + pi),euler2ai
1035,A_certified,Euler2AI,2,0,,157635/(-47 + 15*pi),euler2ai
1036,A_certified,Euler2AI,2,0,,672943950/(1052 - 315*pi),euler2ai
1037,A_certified,Euler2AI,2,0,,61092/(28 - 9*pi),euler2ai
1038,A_certified,Euler2AI,2,0,,479070/(46 - 15*pi),euler2ai
1039,A_certified,Euler2AI,2,0,,26767540800/(-141088 + 45045*pi),euler2ai
1040,A_certified,Euler2AI,2,0,,216077621760/(-137728 + 45045*pi),euler2ai
1041,A_certified,Euler2AI,2,0,,27540/(pi + 4),euler2ai
1042,A_certified,Euler2AI,2,0,,18475695/(-989 + 315*pi),euler2ai
1043,A_certified,Euler2AI,2,0,,600480/(-32 + 15*pi),euler2ai
1044,A_certified,Euler2AI,2,0,,702/(-3 + pi),euler2ai
1045,A_certified,Euler2AI,2,0,,29355480/(1556 - 495*pi),euler2ai
1046,A_certified,Euler2AI,2,0,,31680/(-16 + 5*pi),euler2ai
1047,A_certified,Euler2AI,2,0,,4106868480/(7*(20224 - 6435*pi)),euler2ai
1048,A_certified,Euler2AI,2,0,,2027179440/(-141488 + 45045*pi),euler2ai
1049,A_certified,Euler2AI,2,0,,7777800/(56 - 15*pi),euler2ai
1050,A_certified,Euler2AI,2,0,,49140/(2 + pi),euler2ai
1051,A_certified,Euler2AI,2,0,,4836/(4 - pi),euler2ai
1052,A_certified,Euler2AI,2,0,,70574/(3*(22 - 7*pi)),euler2ai
1053,A_certified,Euler2AI,2,0,,13020/(22 - 7*pi),euler2ai
1054,A_certified,Euler2AI,2,0,,31962/(22 - 7*pi),euler2ai
1055,A_certified,Euler2AI,2,0,,9338/(22 - 7*pi),euler2ai
1056,A_certified,Euler2AI,2,0,,485568/(-160 + 51*pi),euler2ai
1057,A_certified,Euler2AI,2,0,,1127700/(236 - 75*pi),euler2ai
1058,A_certified,Euler2AI,2,0,,206955/(-47 + 15*pi),euler2ai
1059,A_certified,Euler2AI,2,0,,356640/(16 - 5*pi),euler2ai
1060,A_certified,Euler2AI,2,0,,23671473210/(-10312 + 3465*pi),euler2ai
1061,A_certified,Euler2AI,2,0,,931680/(-160 + 51*pi),euler2ai
1062,A_certified,Euler2AI,2,0,,416952/(104 - 33*pi),euler2ai
1063,A_certified,Euler2AI,2,0,,386160/(16 - 5*pi),euler2ai
1064,A_certified,Euler2AI,2,0,,9216/pi,euler2ai
1065,A_certified,Euler2AI,2,0,,2195611110/(10942 - 3465*pi),euler2ai
1066,A_certified,Euler2AI,2,0,,2149804800/(141536 - 45045*pi),euler2ai
1067,A_certified,Euler2AI,2,0,,3699455760/(-141476 + 45045*pi),euler2ai
1068,A_certified,Euler2AI,2,0,,4173660/(-44 + 15*pi),euler2ai
1069,A_certified,Euler2AI,2,0,,267573600/(352 - 105*pi),euler2ai
1070,A_certified,Euler2AI,2,0,,-42240/pi,euler2ai
1071,A_certified,Euler2AI,2,0,,40080/(-16 + 5*pi),euler2ai
1072,A_certified,Euler2AI,2,0,,383850/(-47 + 15*pi),euler2ai
1073,A_certified,Euler2AI,2,0,,366500400/(144 - 35*pi),euler2ai
1074,A_certified,Euler2AI,2,0,,11524853340/(141616 - 45045*pi),euler2ai
1075,A_certified,Euler2AI,2,0,,62280748530/(-140986 + 45045*pi),euler2ai
1076,A_certified,Euler2AI,2,0,,972/(-2 + pi),euler2ai
1077,A_certified,Euler2AI,2,0,,1152/pi,euler2ai
1078,A_certified,Euler2AI,2,0,,58341600/(-608 + 195*pi),euler2ai
1079,A_certified,Euler2AI,2,0,,571680/(-160 + 51*pi),euler2ai
1080,A_certified,Euler2AI,2,0,,23580/(-10 + 3*pi),euler2ai
1081,A_certified,Euler2AI,2,0,,10500480/(896 - 285*pi),euler2ai
1082,A_certified,Euler2AI,2,0,,189900/(44 - 15*pi),euler2ai
1083,A_certified,Euler2AI,2,0,,55735680/(-4288 + 1365*pi),euler2ai
1084,A_certified,Euler2AI,2,0,,547474636800/(-217088 + 69615*pi),euler2ai
1085,A_certified,Euler2AI,2,0,,609075/(-47 + 15*pi),euler2ai
1086,A_certified,Euler2AI,2,0,,1463400/(236 - 75*pi),euler2ai
1087,A_certified,Euler2AI,2,0,,366975/(-47 + 15*pi),euler2ai
1088,A_certified,Euler2AI,2,0,,4969724760/(141532 - 45045*pi),euler2ai
1089,A_certified,Euler2AI,2,0,,10044/(2 - pi),euler2ai
1090,A_certified,Euler2AI,2,0,,27648/pi,euler2ai
1091,A_certified,Euler2AI,2,0,,2048400/(-16 + 15*pi),euler2ai
1092,A_certified,Euler2AI,2,0,,125114898585600/(-45532672 + 14549535*pi),euler2ai
1093,A_certified,Euler2AI,2,0,,-41472/pi,euler2ai
1094,A_certified,Euler2AI,2,0,,297540/(8 + 3*pi),euler2ai
1095,A_certified,Euler2AI,2,0,,9638720/(-4288 + 1365*pi),euler2ai
1096,A_certified,Euler2AI,2,0,,41811840/(-1648 + 525*pi),euler2ai
1097,A_certified,Euler2AI,2,0,,798624/(-160 + 51*pi),euler2ai
1098,A_certified,Euler2AI,2,0,,1792715774850/(-135904 + 45045*pi),euler2ai
1099,A_certified,Euler2AI,2,0,,22050900/(52 - 15*pi),euler2ai
1100,A_certified,Euler2AI,2,0,,2921973600/(-267296 + 85085*pi),euler2ai
1101,A_certified,Euler2AI,2,0,,40672981440/(2405792 - 765765*pi),euler2ai
1102,A_certified,Euler2AI,2,0,,-40320/pi,euler2ai
1103,A_certified,Euler2AI,2,0,,12996/(10 - 3*pi),euler2ai
1104,A_certified,Euler2AI,2,0,,132230515200/(-15236096 + 4849845*pi),euler2ai
1105,A_certified,Euler2AI,2,0,,3675465243450/(-2400458 + 765765*pi),euler2ai
1106,A_certified,Euler2AI,2,0,,78588/(-4 + 3*pi),euler2ai
1107,A_certified,Euler2AI,2,0,,27720/(2 - pi),euler2ai
1108,A_certified,Euler2AI,2,0,,-54270/(2 + pi),euler2ai
1109,A_certified,Euler2AI,2,0,,1440/(pi + 4),euler2ai
1110,A_certified,Euler2AI,2,0,,1091880/(-424 + 135*pi),euler2ai
1111,A_certified,Euler2AI,2,0,,31837050/(334 - 105*pi),euler2ai
1112,A_certified,Euler2AI,2,0,,1852700/(236 - 75*pi),euler2ai
1113,A_certified,Euler2AI,2,0,,1871460/(236 - 75*pi),euler2ai
1114,A_certified,Euler2AI,2,0,,18456/(4 - pi),euler2ai
1115,A_certified,Euler2AI,2,0,,1391256/(104 - 33*pi),euler2ai
1116,A_certified,Euler2AI,2,0,,6016050/(-46 + 15*pi),euler2ai
1117,A_certified,Euler2AI,2,0,,76762939680/(13*(703216 - 223839*pi)),euler2ai
1118,A_certified,Euler2AI,2,0,,42390/(2 - pi),euler2ai
1119,A_certified,Euler2AI,2,0,,477/(3 - pi),euler2ai
1120,A_certified,Euler2AI,2,0,,254100/(pi + 4),euler2ai
1121,A_certified,Euler2AI,2,0,,-104832/pi,euler2ai
1122,A_certified,Euler2AI,2,0,,-9120/(pi + 4),euler2ai
1123,A_certified,Euler2AI,2,0,,-3240/(pi + 4),euler2ai
1124,A_certified,Euler2AI,2,0,,5148/(pi + 4),euler2ai
1125,A_certified,Euler2AI,2,0,,432/pi,euler2ai
1126,A_certified,Euler2AI,2,0,,-1440/pi,euler2ai
1127,A_certified,Euler2AI,2,0,,2340/(2 - pi),euler2ai
1128,A_certified,Euler2AI,2,0,,640480/(864 - 275*pi),euler2ai
1129,A_certified,Euler2AI,2,0,,97053075/(1321 - 420*pi),euler2ai
1130,A_certified,Euler2AI,2,0,,89686800/(-2308 + 735*pi),euler2ai
1131,A_certified,Euler2AI,2,0,,62009280/(1088 - 345*pi),euler2ai
1132,A_certified,Euler2AI,2,0,,3460608/(-512 + 163*pi),euler2ai
1133,A_certified,Euler2AI,2,0,,2439/(-3 + pi),euler2ai
1134,A_certified,Euler2AI,2,0,,54729360/(-1648 + 525*pi),euler2ai
1135,A_certified,Euler2AI,2,0,,24627600/(1744 - 555*pi),euler2ai
1136,A_certified,Euler2AI,2,0,,591990/(22 - 7*pi),euler2ai
1137,A_certified,Euler2AI,2,0,,242596800/(1088 - 345*pi),euler2ai
1138,A_certified,Euler2AI,2,0,,216580/(pi + 4),euler2ai
1139,A_certified,Euler2AI,2,0,,22068/(4 - pi),euler2ai
1140,A_certified,Euler2AI,2,0,,13898588804100/(-45698792 + 14549535*pi),euler2ai
1141,A_certified,Euler2AI,2,0,,3054/(3 - pi),euler2ai
1142,A_certified,Euler2AI,2,0,,136080/(2 + pi),euler2ai
1143,A_certified,Euler2AI,2,0,,356700/(pi + 4),euler2ai
1144,A_certified,Euler2AI,2,0,,-2700/(2 + pi),euler2ai
1145,A_certified,Euler2AI,2,0,,2370600/(-424 + 135*pi),euler2ai
1146,A_certified,Euler2AI,2,0,,6291/(-3 + pi),euler2ai
1147,A_certified,Euler2AI,2,0,,132354528768/(2560 - 693*pi),euler2ai
1148,A_certified,Euler2AI,2,0,,7405920/(864 - 275*pi),euler2ai
1149,A_certified,Euler2AI,2,0,,43956/(-4 + pi),euler2ai
1150,A_certified,Euler2AI,2,0,,41544/(-8 + 3*pi),euler2ai
1151,A_certified,Euler2AI,2,0,,35568/(4 - pi),euler2ai
1152,A_certified,Euler2AI,2,0,,231624/(-4 + 3*pi),euler2ai
1153,A_certified,Euler2AI,2,0,,8685/(-3 + pi),euler2ai
1154,A_certified,Euler2AI,2,0,,216/(4 - pi),euler2ai
1155,A_certified,Euler2AI,2,0,,1332/(-4 + pi),euler2ai
1156,A_certified,Euler2AI,2,0,,55224/(-8 + 3*pi),euler2ai
1157,A_certified,Euler2AI,2,0,,110987100/(-2308 + 735*pi),euler2ai
1158,A_certified,Euler2AI,2,0,,63852/(2 - pi),euler2ai
1159,A_certified,Euler2AI,2,0,,68840/(2 - pi),euler2ai
1160,A_certified,Euler2AI,2,0,,-168960/pi,euler2ai
1161,A_certified,Euler2AI,2,0,,63180/(2 - pi),euler2ai
1162,A_certified,Euler2AI,2,0,,73692/(2 - pi),euler2ai
1163,A_certified,Euler2AI,2,0,,12600/(4 + 3*pi),euler2ai
1164,A_certified,Euler2AI,2,0,,44388/(-4 + pi),euler2ai
1165,A_certified,Euler2AI,2,0,,1545845/(5 + 2*pi),euler2ai
1166,A_certified,Euler2AI,2,0,,55368/(4 - pi),euler2ai
1167,A_certified,Euler2AI,2,0,,-178848/pi,euler2ai
1168,A_certified,Euler2AI,2,0,,1539855/(3 + 2*pi),euler2ai
1169,A_certified,Euler2AI,2,0,,10800/(5*pi + 16),euler2ai
1170,A_certified,Euler2AI,2,0,,459/(3 + pi),euler2ai
1171,A_certified,Euler2AI,2,0,,22334080/(-6016 + 1915*pi),euler2ai
1172,A_certified,Euler2AI,2,0,,6926100/(-644 + 205*pi),euler2ai
1173,A_certified,Euler2AI,2,0,,74160/(16 - 5*pi),euler2ai
1174,A_certified,Euler2AI,2,0,,16447200/(864 - 275*pi),euler2ai
1175,A_certified,Euler2AI,2,0,,12312/(-3 + pi),euler2ai
1176,A_certified,Euler2AI,2,0,,136008/(-8 + 3*pi),euler2ai
1177,A_certified,Euler2AI,2,0,,411575040/(-5888 + 1875*pi),euler2ai
1178,A_certified,Euler2AI,2,0,,-210560/pi,euler2ai
1179,A_certified,Euler2AI,2,0,,-228096/pi,euler2ai
1180,A_certified,Euler2AI,2,0,,79128/(2 - pi),euler2ai
1181,A_certified,Euler2AI,2,0,,571065600/(256 - 35*pi),euler2ai
1182,A_certified,Euler2AI,2,0,,1440/pi,euler2ai
1183,A_certified,Euler2AI,2,0,,3600/(16 - 5*pi),euler2ai
1184,A_certified,Euler2AI,2,0,,8641/(19 - 6*pi),euler2ai
1185,A_certified,Euler2AI,2,0,,2558510955/(-141511 + 45045*pi),euler2ai
